1981/092   rh    esh  clong  clat crot    np1     vp1     Tp1   vaz   vel     Bx     By     Bz  sBx  sBy  sBz   nal   val     Tal   np2   vp2     Tp2
hh:mm:ss [AU]  [deg]  [deg] [deg]    # [cm-3]  [km/s]     [K] [deg] [deg]   [nT]   [nT]   [nT] [nT] [nT] [nT][cm-3][km/s]     [K][cm-3][km/s]     [K]
18:51:49 0.94 262.01 287.43 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.18 362.5  41639.
18:54:31 0.94 262.01 287.40 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.06 350.9  43633.
18:57:13 0.94 262.01 287.38 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.33 350.4  50371.
18:59:55 0.94 262.01 287.35 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.61 346.4 102122.
19:02:37 0.94 262.01 287.32 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.82 364.9  38368.
19:05:19 0.94 262.01 287.30 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.89 367.0  31854.
19:08:01 0.94 262.01 287.28 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.32 350.0  69407.
19:10:43 0.94 262.01 287.25 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.13 350.3  75270.
19:13:25 0.94 262.01 287.23 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.97 361.3  40002.
19:16:07 0.94 262.01 287.20 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.55 358.8  51056.
19:18:49 0.94 262.01 287.17 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.95 362.3  38101.
19:21:31 0.94 262.01 287.15 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.43 359.6  27407.
19:24:13 0.94 262.00 287.13 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.94 362.2  37646.
19:26:55 0.94 262.00 287.10 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.94 361.7  28547.
19:29:37 0.94 262.00 287.07 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.35 355.2  38228.
19:32:19 0.94 262.00 287.05 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.23 354.0  85168.
19:35:01 0.94 262.00 287.02 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.42 347.9  76706.
19:37:43 0.94 262.00 287.00 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.63 347.0  90502.
19:40:25 0.94 262.00 286.97 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.24 351.4  75910.
19:43:07 0.94 262.00 286.95 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.94 348.2  80075.
19:45:49 0.94 262.00 286.92 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.69 356.0  47148.
19:48:31 0.94 262.00 286.90 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.96 350.2  50630.
19:51:13 0.94 262.00 286.87 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.41 350.5  66509.
19:53:55 0.94 262.00 286.85 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.70 350.6  52333.
19:56:37 0.94 262.00 286.82 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.00 359.0  52329.
19:59:19 0.94 262.00 286.80 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.90 365.3  38813.
20:02:01 0.94 262.00 286.77 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.60 358.0  53989.
20:04:43 0.94 262.00 286.74 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.09 353.1  43062.
20:07:25 0.94 262.00 286.72 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.87 359.5  44439.
20:10:07 0.94 262.00 286.70 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.58 356.9  58056.
20:12:49 0.94 262.00 286.67 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.74 362.0  43715.
20:15:31 0.94 262.00 286.65 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.48 363.2  44761.
20:18:13 0.94 262.00 286.62 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.34 364.1  39790.
20:20:55 0.94 262.00 286.59 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.74 365.3  58177.
20:23:37 0.94 262.00 286.57 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.84 363.0  43114.
20:26:19 0.94 262.00 286.55 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.67 352.9  46242.
20:29:01 0.94 261.99 286.52 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.08 349.9  58430.
20:31:43 0.94 261.99 286.49 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.97 352.9  74211.
20:34:25 0.94 261.99 286.47 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.34 348.0  75176.
20:37:07 0.94 261.99 286.44 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.66 362.0  41061.
20:39:49 0.94 261.99 286.42 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.77 347.5  64219.
20:42:31 0.94 261.99 286.40 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.79 372.5  42171.
20:45:13 0.94 261.99 286.37 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.17 362.8  45667.
20:47:55 0.94 261.99 286.34 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.57 365.7  44595.
20:50:37 0.94 261.99 286.32 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.52 373.6  32650.
20:53:19 0.94 261.99 286.29 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.51 376.6  36711.
20:56:01 0.94 261.99 286.27 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.29 367.1  34983.
20:58:43 0.94 261.99 286.24 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.21 360.6  62845.
21:01:25 0.94 261.99 286.22 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.22 354.5  58463.
21:04:07 0.94 261.99 286.19 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.81 358.2  37052.
21:06:49 0.94 261.99 286.17 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.47 352.7  53518.
21:09:31 0.94 261.99 286.14 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.68 353.4  61987.
21:12:13 0.94 261.99 286.12 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.38 357.1  48106.
21:14:55 0.94 261.99 286.09 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.53 352.4  47960.
21:17:37 0.94 261.99 286.07 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  5.67 359.2  38010.
21:20:19 0.94 261.99 286.04 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.03 339.1 108882.
21:23:01 0.94 261.99 286.02 -2.36 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.00 345.2  71372.
21:25:43 0.94 261.99 285.99 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.45 350.1  87146.
21:28:25 0.94 261.99 285.97 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.40 358.8  53876.
21:31:07 0.94 261.99 285.94 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.06 374.7  38481.
21:33:49 0.94 261.98 285.91 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.21 368.1  42984.
21:36:31 0.94 261.98 285.89 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.40 358.5  40992.
21:39:13 0.94 261.98 285.87 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.53 362.5  45059.
21:41:55 0.94 261.98 285.84 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.53 350.8  86675.
21:44:37 0.94 261.98 285.82 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.13 348.4  66889.
21:47:19 0.94 261.98 285.79 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.21 361.1  58742.
21:50:01 0.94 261.98 285.76 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.63 359.9  57621.
21:52:43 0.94 261.98 285.74 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.43 360.8  52732.
21:55:25 0.94 261.98 285.72 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.30 352.5  69472.
21:58:07 0.94 261.98 285.69 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.27 365.3  54291.
22:00:49 0.94 261.98 285.66 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.36 360.1  39056.
22:03:31 0.94 261.98 285.64 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.20 337.4  52917.
22:06:13 0.94 261.98 285.61 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.67 338.0  74250.
22:08:55 0.94 261.98 285.59 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.73 333.3  70391.
22:11:37 0.94 261.98 285.57 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.92 341.2  77421.
22:14:19 0.94 261.98 285.54 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.57 349.3  79623.
22:17:01 0.94 261.98 285.51 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.96 346.0  63439.
22:19:43 0.94 261.98 285.49 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.21 345.4  55006.
22:22:25 0.94 261.98 285.46 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.38 343.6  73954.
22:25:07 0.94 261.98 285.44 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.30 344.3  59593.
22:27:49 0.94 261.98 285.41 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.18 347.3  73506.
22:30:31 0.94 261.98 285.39 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.36 340.0  67704.
22:33:13 0.94 261.98 285.36 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.85 339.8  58648.
22:35:55 0.94 261.98 285.34 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.24 341.5  50270.
22:38:37 0.94 261.97 285.31 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.67 341.7  68897.
22:41:19 0.94 261.97 285.29 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.63 342.4  48717.
22:44:01 0.94 261.97 285.26 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.10 345.8  61701.
22:46:43 0.94 261.97 285.24 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.77 352.0  45011.
22:49:25 0.94 261.97 285.21 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.07 364.2  34996.
22:52:07 0.94 261.97 285.19 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.91 352.1  32387.
22:54:49 0.94 261.97 285.16 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.38 359.7  38247.
22:57:31 0.94 261.97 285.14 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.13 353.2  37250.
23:00:13 0.94 261.97 285.11 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.14 363.5  39147.
23:02:55 0.94 261.97 285.08 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.88 353.6  41233.
23:05:37 0.94 261.97 285.06 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  6.62 353.0  36347.
23:08:19 0.94 261.97 285.04 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.64 346.4  51423.
23:11:01 0.94 261.97 285.01 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.01 361.8  49143.
23:13:43 0.94 261.97 284.99 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.13 357.2  79620.
23:16:25 0.94 261.97 284.96 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  7.71 360.3  46612.
23:19:07 0.94 261.97 284.93 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.28 352.3  74870.
23:21:49 0.94 261.97 284.91 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.10 345.9  81952.
23:24:31 0.94 261.97 284.89 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.30 356.2  62195.
23:27:13 0.94 261.97 284.86 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.68 344.7  78285.
23:29:55 0.94 261.97 284.83 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  8.25 356.2  45043.
23:32:37 0.94 261.97 284.81 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.61 363.8  45930.
23:35:19 0.94 261.97 284.78 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.35 349.7  42623.
23:38:01 0.94 261.97 284.76 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.11 362.9  33245.
23:40:43 0.94 261.97 284.74 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 11.62 350.8  45719.
23:43:25 0.94 261.97 284.71 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1. 10.75 349.5  56520.
23:53:17 0.94 261.96 284.62 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.05 355.2  27638.
23:54:13 0.94 261.96 284.61 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.97 344.9  24864.
23:56:55 0.94 261.96 284.58 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.10 352.7  30828.
23:59:37 0.94 261.96 284.56 -2.37 1707  -1.00    -1.0     -1. -1.00 -1.00   0.00   0.00   0.00 0.00 0.00 0.00 -1.00  -1.0     -1.  9.30 359.3  31182.
